name,param: op_shape,param: dtype_in_out,param: stride_input,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::copy_,"(512, 512)","('long int', 'bool')","(512, 1)","(512, 1)",0.000262144,,,,,,,,0.07073924652142563,0.07062232465140753,0.0015139683736515005,0.06662582675601887,0.0738068342040143,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(177.95299999999997), 'mean_duration_us': np.float64(3.7073541666666663), 'median_duration_us': np.float64(3.712), 'std_dev_duration_us': np.float64(0.07936426819401925), 'min_duration_us': np.float64(3.552), 'max_duration_us': np.float64(3.935)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_...', 'stream': 7, 'mean_duration_us': np.float64(3.71)}]","[[512, 512], [512, 512], []]","['long int', 'bool', 'Scalar']","[[512, 1], [512, 1], []]","['', '', 'False']",3.70745849609375,3.7119140625,0.08019229844231718,3.5517578125,3.9345703125,177.9580078125,48,7290
aten::copy_,"(512, 512)","('float', 'long int')","(512, 1)","(512, 1)",0.000262144,3.0,0.08333333333333333,0.8502898839531451,0.8474678958168903,0.009378190150562115,0.8259552492307694,0.8779573376941947,0.07085749032942876,0.07062232465140753,0.0007815158458801754,0.0688296041025641,0.07316311147451622,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(177.60399999999998), 'mean_duration_us': np.float64(3.700083333333333), 'median_duration_us': np.float64(3.712), 'std_dev_duration_us': np.float64(0.04014392509735716), 'min_duration_us': np.float64(3.583), 'max_duration_us': np.float64(3.809)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_...', 'stream': 7, 'mean_duration_us': np.float64(3.7)}]","[[512, 512], [512, 512], []]","['float', 'long int', 'Scalar']","[[512, 1], [512, 1], []]","['', '', 'False']",3.7000325520833335,3.7119140625,0.04054609378517761,3.5830078125,3.80859375,177.6015625,48,7301
aten::copy_,"(512, 512)","('long int', 'float')","(512, 1)","(512, 1)",0.000262144,3.0,0.08333333333333333,0.871381542768988,0.870013647736668,0.019917658330302394,0.7503436925227115,0.9017988443449049,0.07261512856408232,0.07250113731138899,0.0016598048608585405,0.06252864104355928,0.07514990369540873,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(173.377), 'mean_duration_us': np.float64(3.6120208333333337), 'median_duration_us': np.float64(3.6155), 'std_dev_duration_us': np.float64(0.0918131003686596), 'min_duration_us': np.float64(3.488), 'max_duration_us': np.float64(4.192)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_...', 'stream': 7, 'mean_duration_us': np.float64(3.61)}]","[[512, 512], [512, 512], []]","['long int', 'float', 'Scalar']","[[512, 1], [512, 1], []]","['', '', 'False']",3.61212158203125,3.61572265625,0.09287970630329895,3.48828125,4.1923828125,173.3818359375,48,7309
aten::copy_,"(32, 384, 3, 3, 3)","('float', 'float')","(10368, 27, 9, 3, 1)","(10368, 27, 9, 3, 1)",0.000331776,2.53125,0.125,0.057769904079220696,0.057769904079220696,0.0407431613047272,0.028960138433670752,0.08657966972477064,0.007221238009902586,0.007221238009902586,0.005092895163090899,0.0036200173042088436,0.010822458715596329,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(122.30600000000001), 'mean_duration_us': np.float64(61.153000000000006), 'median_duration_us': np.float64(61.153000000000006), 'std_dev_duration_us': np.float64(30.497000000000003), 'min_duration_us': np.float64(30.656), 'max_duration_us': np.float64(91.65)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(61.15)}]","[[32, 384, 3, 3, 3], [32, 384, 3, 3, 3], []]","['float', 'float', 'Scalar']","[[10368, 27, 9, 3, 1], [10368, 27, 9, 3, 1], []]","['', '', 'False']",61.1533203125,61.1533203125,43.12937044858339,30.65625,91.650390625,122.306640625,2,548174
aten::copy_,"(1, 16, 1, 90, 160)","('float', 'float')","(230400, 14400, 14400, 160, 1)","(5529600, 345600, 14400, 160, 1)",0.0002304,1.7578125,0.125,0.41444247706833853,0.40416679991658355,0.03507962413685182,0.3692169014084507,0.5333248940378638,0.05180530963354232,0.050520849989572944,0.004384953017106477,0.04615211267605634,0.06666561175473297,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(107.36000000000001), 'mean_duration_us': np.float64(4.473333333333334), 'median_duration_us': np.float64(4.560499999999999), 'std_dev_duration_us': np.float64(0.3163810554098051), 'min_duration_us': np.float64(3.456), 'max_duration_us': np.float64(4.992)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(4.47)}]","[[1, 16, 1, 90, 160], [1, 16, 1, 90, 160], []]","['float', 'float', 'Scalar']","[[230400, 14400, 14400, 160, 1], [5529600, 345600, 14400, 160, 1], []]","['', '', 'False']",4.473470052083333,4.560546875,0.32319333216576185,3.4560546875,4.9921875,107.36328125,24,548874
aten::copy_,"(1, 16, 3, 90, 160)","('float', 'float')","(715392, 44712, 14904, 162, 1)","(691200, 43200, 14400, 160, 1)",0.0006912,5.2734375,0.125,1.1707425019354998,1.1676070646854597,0.02781119822133839,1.066750263752826,1.2083462227912933,0.14634281274193747,0.14595088308568246,0.003476399777667299,0.13334378296910324,0.15104327784891167,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 22, 'total_duration_us': np.float64(103.96900000000001), 'mean_duration_us': np.float64(4.725863636363637), 'median_duration_us': np.float64(4.7355), 'std_dev_duration_us': np.float64(0.11634091575059041), 'min_duration_us': np.float64(4.576), 'max_duration_us': np.float64(5.184)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(4.73)}]","[[1, 16, 3, 90, 160], [1, 16, 3, 90, 160], []]","['float', 'float', 'Scalar']","[[715392, 44712, 14904, 162, 1], [691200, 43200, 14400, 160, 1], []]","['', '', 'False']",4.7258522727272725,4.73583984375,0.11901102535733869,4.576171875,5.18359375,103.96875,22,552262
aten::copy_,"(384,)","('float', 'float')","(1,)","(1,)",3.84e-07,0.0029296875,0.125,0.0025397693461704455,0.002511051956781475,0.0009942054753886416,0.0008346319978774211,0.0036965076380728558,0.0003174711682713057,0.0003138814945976844,0.0001242756844235802,0.00010432899973467763,0.00046206345475910697,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 70, 'total_duration_us': np.float64(100.321), 'mean_duration_us': np.float64(1.4331571428571428), 'median_duration_us': np.float64(1.3605), 'std_dev_duration_us': np.float64(0.597079430842073), 'min_duration_us': np.float64(0.831), 'max_duration_us': np.float64(3.681)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.43)}]","[[384], [384], []]","['float', 'float', 'Scalar']","[[1], [1], []]","['', '', 'False']",1.4332868303571429,1.3603515625,0.6012719365528597,0.8310546875,3.6806640625,100.330078125,70,547898
aten::copy_,"(1,)","('c10::BFloat16', 'float')","(1,)","(1,)",1e-09,5.7220458984375e-06,0.16666666666666666,3.4790020891571444e-06,3.473148671565857e-06,3.1089520100628617e-07,2.640309411259132e-06,4.079681274900399e-06,5.798336815261907e-07,5.788581119276427e-07,5.181586683438101e-08,4.400515685431886e-07,6.799468791500664e-07,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_bf16,"[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 50, 'total_duration_us': np.float64(86.945), 'mean_duration_us': np.float64(1.7389), 'median_duration_us': np.float64(1.728), 'std_dev_duration_us': np.float64(0.16172782691917925), 'min_duration_us': np.float64(1.471), 'max_duration_us': np.float64(2.272)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::bf...', 'stream': 7, 'mean_duration_us': np.float64(1.74)}]","[[1], [1], []]","['c10::BFloat16', 'float', 'Scalar']","[[1], [1], []]","['', '', 'False']",1.73880859375,1.7275390625,0.1634022063082749,1.470703125,2.2724609375,86.9404296875,50,125434
aten::copy_,"(5120, 16, 1, 2, 2)","('c10::BFloat16', 'c10::BFloat16')","(64, 4, 4, 2, 1)","(64, 4, 4, 2, 1)",0.00032768,1.25,0.25,0.04941492843414203,0.0435743549120187,0.018504691418018034,0.0345352326060107,0.07013519778439671,0.012353732108535511,0.010893588728004677,0.004626172854504509,0.008633808151502676,0.01753379944609918,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_bf16,"[{'name': 'Memcpy DtoH (Device -> Pageable)', 'stream': 7, 'count': 3, 'total_duration_us': np.float64(86.721), 'mean_duration_us': np.float64(28.907), 'median_duration_us': np.float64(30.08), 'std_dev_duration_us': np.float64(7.908518740362616), 'min_duration_us': np.float64(18.688), 'max_duration_us': np.float64(37.953)}]","[{'name': 'Memcpy DtoH (Device -> Pageable)', 'stream': 7, 'mean_duration_us': np.float64(28.91)}]","[[5120, 16, 1, 2, 2], [5120, 16, 1, 2, 2], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[64, 4, 4, 2, 1], [64, 4, 4, 2, 1], []]","['', '', 'False']",28.9072265625,30.080078125,9.685729474121286,18.6884765625,37.953125,86.7216796875,3,21809
aten::copy_,"(1, 16, 6, 90, 160)","('c10::BFloat16', 'float')","(1382400, 86400, 14400, 160, 1)","(1382400, 86400, 14400, 160, 1)",0.0013824,7.91015625,0.16666666666666666,2.543689082578051,2.5414319569120285,0.08200560057623553,2.3777899216125418,2.6734232294617564,0.42394818042967525,0.42357199281867147,0.013667600096039246,0.396298320268757,0.4455705382436261,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_bf16,"[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 26, 'total_duration_us': np.float64(84.86699999999999), 'mean_duration_us': np.float64(3.2641153846153843), 'median_duration_us': np.float64(3.264), 'std_dev_duration_us': np.float64(0.10470887366814742), 'min_duration_us': np.float64(3.103), 'max_duration_us': np.float64(3.488)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::bf...', 'stream': 7, 'mean_duration_us': np.float64(3.26)}]","[[1, 16, 6, 90, 160], [1, 16, 6, 90, 160], []]","['c10::BFloat16', 'float', 'Scalar']","[[1382400, 86400, 14400, 160, 1], [1382400, 86400, 14400, 160, 1], []]","['', '', 'False']",3.2640850360576925,3.263671875,0.10682225156459993,3.1025390625,3.48828125,84.8662109375,26,109176
aten::copy_,"(2,)","('float', 'float')","(1,)","(1,)",2e-09,1.52587890625e-05,0.125,9.850417185572362e-06,9.80490724117295e-06,7.206966558770887e-07,8.066962087641556e-06,1.1107796610169492e-05,1.2313021481965452e-06,1.2256134051466189e-06,9.008708198463609e-08,1.0083702609551945e-06,1.3884745762711865e-06,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 50, 'total_duration_us': np.float64(81.657), 'mean_duration_us': np.float64(1.63314), 'median_duration_us': np.float64(1.632), 'std_dev_duration_us': np.float64(0.12239264847203855), 'min_duration_us': np.float64(1.44), 'max_duration_us': np.float64(1.983)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.63)}]","[[2], [2], []]","['float', 'float', 'Scalar']","[[1], [1], []]","['', '', 'False']",1.633125,1.6318359375,0.12366999354770584,1.4404296875,1.9833984375,81.65625,50,125401
aten::copy_,"(384, 1, 1, 1)","('float', 'float')","(1, 1, 1, 1)","(1, 1, 1, 1)",3.84e-07,0.0029296875,0.125,0.002593129922188661,0.0025611523606944827,0.0009359728952330838,0.0009320675555555556,0.0036921690140845074,0.0003241412402735826,0.00032014404508681033,0.00011699661190413548,0.00011650844444444445,0.0004615211267605634,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 54, 'total_duration_us': np.float64(73.88700000000001), 'mean_duration_us': np.float64(1.3682777777777781), 'median_duration_us': np.float64(1.312), 'std_dev_duration_us': np.float64(0.5344808286298391), 'min_duration_us': np.float64(0.832), 'max_duration_us': np.float64(3.296)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.37)}]","[[384, 1, 1, 1], [384, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[1, 1, 1, 1], [1, 1, 1, 1], []]","['', '', 'False']",1.3683268229166667,1.31201171875,0.5393674309816895,0.83203125,3.2958984375,73.8896484375,54,547904
aten::copy_,"(192, 192, 3, 3)","('float', 'float')","(1728, 9, 3, 1)","(1728, 9, 3, 1)",0.000331776,2.53125,0.125,0.08029440067547348,0.08029440067547348,0.010838276953717836,0.07263058154512173,0.08795821980582524,0.010036800084434184,0.010036800084434184,0.0013547846192147296,0.009078822693140214,0.010994777475728154,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(66.72), 'mean_duration_us': np.float64(33.36), 'median_duration_us': np.float64(33.36), 'std_dev_duration_us': np.float64(3.1839999999999993), 'min_duration_us': np.float64(30.176), 'max_duration_us': np.float64(36.544)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(33.36)}]","[[192, 192, 3, 3], [192, 192, 3, 3], []]","['float', 'float', 'Scalar']","[[1728, 9, 3, 1], [1728, 9, 3, 1], []]","['', '', 'False']",33.35986328125,33.35986328125,4.502971992302223,30.17578125,36.5439453125,66.7197265625,2,547862
aten::copy_,"(1, 192, 1, 180, 320)","('float', 'float')","(33755904, 175812, 58604, 322, 1)","(11059200, 57600, 57600, 320, 1)",0.0110592,84.375,0.125,1.3395180885353521,1.3395180885353521,,1.3395180885353521,1.3395180885353521,0.16743976106691902,0.16743976106691902,,0.16743976106691902,0.16743976106691902,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(66.049), 'mean_duration_us': np.float64(66.049), 'median_duration_us': np.float64(66.049), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(66.049), 'max_duration_us': np.float64(66.049)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(66.05)}]","[[1, 192, 1, 180, 320], [1, 192, 1, 180, 320], []]","['float', 'float', 'Scalar']","[[33755904, 175812, 58604, 322, 1], [11059200, 57600, 57600, 320, 1], []]","['', '', 'False']",66.048828125,66.048828125,,66.048828125,66.048828125,66.048828125,1,549474
aten::copy_,"(384, 384, 1, 1)","('float', 'float')","(384, 1, 1, 1)","(384, 1, 1, 1)",0.000147456,1.125,0.125,0.0791014673504368,0.07944825804669134,0.0041453261675995666,0.073728,0.08378135330836455,0.0098876834188046,0.009931032255836417,0.0005181657709499458,0.009216,0.010472669163545568,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 4, 'total_duration_us': np.float64(59.777), 'mean_duration_us': np.float64(14.94425), 'median_duration_us': np.float64(14.848500000000001), 'std_dev_duration_us': np.float64(0.6889297406122049), 'min_duration_us': np.float64(14.08), 'max_duration_us': np.float64(16.0)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(14.94)}]","[[384, 384, 1, 1], [384, 384, 1, 1], []]","['float', 'float', 'Scalar']","[[384, 1, 1, 1], [384, 1, 1, 1], []]","['', '', 'False']",14.9443359375,14.8486328125,0.7954831403076195,14.080078125,16.0,59.77734375,4,548084
aten::copy_,"(1, 192, 1, 180, 320)","('float', 'float')","(11059200, 57600, 11059200, 320, 1)","(11059200, 57600, 11059200, 320, 1)",0.0110592,84.375,0.125,1.5308713484285232,1.5308713484285232,,1.5308713484285232,1.5308713484285232,0.1913589185535654,0.1913589185535654,,0.1913589185535654,0.1913589185535654,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(57.793), 'mean_duration_us': np.float64(57.793), 'median_duration_us': np.float64(57.793), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(57.793), 'max_duration_us': np.float64(57.793)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(57.79)}]","[[1, 192, 1, 180, 320], [1, 192, 1, 180, 320], []]","['float', 'float', 'Scalar']","[[11059200, 57600, 11059200, 320, 1], [11059200, 57600, 11059200, 320, 1], []]","['', '', 'False']",57.79296875,57.79296875,,57.79296875,57.79296875,57.79296875,1,549432
aten::copy_,"(1, 192, 1, 180, 320)","('float', 'float')","(11059200, 57600, 57600, 320, 1)","(11059200, 57600, 57600, 320, 1)",0.0110592,84.375,0.125,1.5325805460635384,1.5325805460635384,,1.5325805460635384,1.5325805460635384,0.1915725682579423,0.1915725682579423,,0.1915725682579423,0.1915725682579423,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(57.729), 'mean_duration_us': np.float64(57.729), 'median_duration_us': np.float64(57.729), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(57.729), 'max_duration_us': np.float64(57.729)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(57.73)}]","[[1, 192, 1, 180, 320], [1, 192, 1, 180, 320], []]","['float', 'float', 'Scalar']","[[11059200, 57600, 57600, 320, 1], [11059200, 57600, 57600, 320, 1], []]","['', '', 'False']",57.728515625,57.728515625,,57.728515625,57.728515625,57.728515625,1,549454
aten::clamp_min,"(1, 1, 90, 160)","('float', None)","(14400, 14400, 160, 1)",,1.44e-05,0.10986328125,0.125,0.05821172686614292,0.05806794418604651,0.0024967814589170953,0.052946499102333934,0.062054076801683324,0.007276465858267865,0.0072584930232558135,0.0003120976823646369,0.006618312387791742,0.0077567596002104154,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(47.584999999999994), 'mean_duration_us': np.float64(1.982708333333333), 'median_duration_us': np.float64(1.9845000000000002), 'std_dev_duration_us': np.float64(0.08495365362295432), 'min_duration_us': np.float64(1.856), 'max_duration_us': np.float64(2.176)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(1.98)}]","[[1, 1, 90, 160], []]","['float', 'Scalar']","[[14400, 14400, 160, 1], []]","['', '9.9999999999999998e-13']",1.9825439453125,1.984375,0.08672771594282735,1.8564453125,2.17578125,47.5810546875,24,548993
aten::copy_,"(1, 1)","('long int', 'long int')","(1, 1)","(0, 0)",1e-09,1.52587890625e-05,0.0625,9.141861855623294e-06,9.09211986681465e-06,6.145202610379252e-07,8.192e-06,1.063896103896104e-05,5.713663659764559e-07,5.682574916759157e-07,3.8407516314870324e-08,5.12e-07,6.64935064935065e-07,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 27, 'total_duration_us': np.float64(47.459999999999994), 'mean_duration_us': np.float64(1.7577777777777774), 'median_duration_us': np.float64(1.76), 'std_dev_duration_us': np.float64(0.11322064114041623), 'min_duration_us': np.float64(1.504), 'max_duration_us': np.float64(1.953)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.76)}]","[[1, 1], [1, 1], []]","['long int', 'long int', 'Scalar']","[[1, 1], [0, 0], []]","['', '', 'False']",1.7576316550925926,1.759765625,0.11540455478342147,1.50390625,1.953125,47.4560546875,27,28390
