name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,ex_UID,operation_count,total_duration_us,mean_duration_us,std_duration_us,GFLOPS,Data Moved (MB),FLOPS/Byte,Compute Spec,TB/s_mean,TB/s_std,TFLOPS/s_mean,TFLOPS/s_std,Kernel Time (µs)_mean,Kernel Time (µs)_std,Kernel Time (µs)_sum,duration_us_median,duration_us_min,duration_us_max,TB/s_median,TB/s_min,TB/s_max,TFLOPS/s_median,TFLOPS/s_min,TFLOPS/s_max,Kernel Time (µs)_median,Kernel Time (µs)_min,Kernel Time (µs)_max,kernel_details_summary,trunc_kernel_details,perf_params,has_perf_model,Percentage (%),Cumulative Percentage (%)
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 4, 720, 1280), (96, 1, 1, 1))","('float', 'float')","((353894400, 921600, 88473600, 1280, 1), (1, 1, 1, 1))","('', '')",551856,23,455.045,19.784565217391304,3.699300189668396,0.3538944,2700.0003662109375,0.12499998304579223,vector_fp32,1.5994669259693703,0.029822173001454975,0.19993333862847673,0.0037277711195705552,1770.6567170516305,33.35466910165733,40725.1044921875,20.267,9.622,27.107,1.6047058539044605,1.5386216999046292,1.651865543287705,0.2005882045315411,0.19232768640196668,0.20648316490489152,1764.283203125,1713.9140625,1840.0595703125,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(40725.10400000001), 'mean_duration_us': np.float64(1770.6566956521742), 'median_duration_us': np.float64(1764.283), 'std_dev_duration_us': np.float64(32.621558067226935), 'min_duration_us': np.float64(1713.914), 'max_duration_us': np.float64(1840.06)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1770.66)}]","{'shape_in1': (1, 96, 4, 720, 1280), 'shape_in2': (96, 1, 1, 1), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (353894400, 921600, 88473600, 1280, 1), 'stride_input2': (1, 1, 1, 1), 'stride_output': None}",True,0.009969021130649815,99.67705344937724
aten::convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 3, 722, 1282), (96, 96, 3, 3, 3), (96,), (), (), (), (), (), ())","('float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar')","((266573952, 2776812, 925604, 1282, 1), (2592, 27, 9, 3, 1), (1,), (), (), (), (), (), ())","('', '', '', '[1, 1, 1]', '[0, 0, 0]', '[1, 1, 1]', 'False', '[0, 0, 0]', '1')",550030,6,57268.648,9544.774666666666,23193.145672282197,458.6471424,1355.34814453125,322.72151016318816,matrix_fp32,0.21372858465621938,0.0006331088616389908,68.97481160529593,0.20431784792583668,6649.5361328125,19.731813754177352,39897.216796875,71.7775,62.809,56887.574,0.21377991504358773,0.2126665169578611,0.2143737491114125,68.9913770254247,68.63205951378619,69.18302005257945,6647.89404296875,6629.4755859375,6682.6953125,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(7864.536), 'mean_duration_us': np.float64(1310.756), 'median_duration_us': np.float64(1311.092), 'std_dev_duration_us': np.float64(1.850543703888122), 'min_duration_us': np.float64(1307.028), 'max_duration_us': np.float64(1312.596)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(25.281000000000002), 'mean_duration_us': np.float64(4.213500000000001), 'median_duration_us': np.float64(4.208), 'std_dev_duration_us': np.float64(0.07971145881657597), 'min_duration_us': np.float64(4.096), 'max_duration_us': np.float64(4.352)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(8.318999999999999), 'mean_duration_us': np.float64(1.3864999999999998), 'median_duration_us': np.float64(1.44), 'std_dev_duration_us': np.float64(0.3572439642597198), 'min_duration_us': np.float64(0.8), 'max_duration_us': np.float64(1.792)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x32x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(27065.437), 'mean_duration_us': np.float64(4510.906166666667), 'median_duration_us': np.float64(4507.860500000001), 'std_dev_duration_us': np.float64(18.611251376668868), 'min_duration_us': np.float64(4487.556), 'max_duration_us': np.float64(4547.366)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2368.1330000000003), 'mean_duration_us': np.float64(394.6888333333334), 'median_duration_us': np.float64(394.7105), 'std_dev_duration_us': np.float64(0.46800014838555015), 'min_duration_us': np.float64(393.99), 'max_duration_us': np.float64(395.398)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2565.51), 'mean_duration_us': np.float64(427.58500000000004), 'median_duration_us': np.float64(428.822), 'std_dev_duration_us': np.float64(2.3366955300166854), 'min_duration_us': np.float64(423.814), 'max_duration_us': np.float64(429.798)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1310.76)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(4.21)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.39)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(4510.91)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(394.69)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(427.58)}]","{'convNd': 'conv3d', 'input_shape': (1, 96, 3, 722, 1282), 'filter_shape': (96, 96, 3, 3, 3), 'dtype_input_weight': ('float', 'float'), 'input_stride': (266573952, 2776812, 925604, 1282, 1), 'weight_stride': (2592, 27, 9, 3, 1), 'bias': False, 'stride': (1, 1, 1), 'padding': (0, 0, 0), 'dilation': (1, 1, 1), 'transposed_conv': False, 'output_padding': (0, 0, 0), 'groups': 1}",True,0.009766364071047709,99.68681981344828
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((5120, 4096), (5120, 4096), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((4096, 1), (4096, 1), ())","('', '', 'False')",21857,3,39199.203,13066.401,9326.29750569362,0.02097152,80.0,0.25,vector_bf16,0.010100549883285839,0.007427283001067634,0.00252513747082146,0.0018568207502669086,12273.7021484375,8882.123682380909,36821.1064453125,11355.234,4714.175,23129.794,0.00819223047523405,0.0038136274474939633,0.0182957917271295,0.002048057618808513,0.0009534068618734909,0.004573947931782376,10239.7119140625,4584.9931640625,21996.4013671875,"[{'name': 'Memcpy DtoH (Device -> Pageable)', 'stream': 7, 'count': 3, 'total_duration_us': np.float64(36821.106), 'mean_duration_us': np.float64(12273.702), 'median_duration_us': np.float64(10239.712), 'std_dev_duration_us': np.float64(7252.223503895938), 'min_duration_us': np.float64(4584.993), 'max_duration_us': np.float64(21996.401)}]","[{'name': 'Memcpy DtoH (Device -> Pageable)', 'stream': 7, 'mean_duration_us': np.float64(12273.7)}]","{'op_shape': (5120, 4096), 'dtype_in_out': ('c10::BFloat16', 'c10::BFloat16'), 'stride_input': (4096, 1), 'stride_output': (4096, 1)}",True,0.009013368849124582,99.6958331822974
triton_per_fused__unsafe_view_clone_mean_permute_view_6,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 1, 10, 128, 16), (1, 1, 10, 128), (), ())","('float', 'float', 'Scalar', 'Scalar')","((20480, 20480, 2048, 1, 128), (1280, 1280, 128, 1), (), ())","('', '', '1280', '16')",71171,3220,38812.491,12.053568633540372,32.36855563265016,,,,,,,,,11.357280546389752,14.192686175147951,36570.443359375,11.1815,8.046,1495.732,,,,,,,3.232421875,1.8232421875,80.3525390625,"[{'name': 'triton_per_fused__unsafe_view_clone_mean_permute_view_6', 'stream': 7, 'count': 3220, 'total_duration_us': np.float64(36570.34), 'mean_duration_us': np.float64(11.357248447204968), 'median_duration_us': np.float64(3.232), 'std_dev_duration_us': np.float64(14.190493779717006), 'min_duration_us': np.float64(1.823), 'max_duration_us': np.float64(80.353)}]","[{'name': 'triton_per_fused__unsafe_view_clone_mean_permute_view_6', 'stream': 7, 'mean_duration_us': np.float64(11.36)}]",,False,0.008952009507471716,99.70478519180487
aten::silu,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 4, 720, 1280),)","('float',)","((353894400, 921600, 88473600, 1280, 1),)","('',)",551858,23,221.824,9.644521739130436,0.45078032037035654,,,,,,,,,1537.3298658288043,1.7306783574711126,35358.5869140625,9.573,9.026,11.399,,,,,,,1537.271484375,1533.111328125,1539.927734375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(35358.589), 'mean_duration_us': np.float64(1537.3299565217392), 'median_duration_us': np.float64(1537.271), 'std_dev_duration_us': np.float64(1.692674381955084), 'min_duration_us': np.float64(1533.111), 'max_duration_us': np.float64(1539.928)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(1537.33)}]",,False,0.008655361465403412,99.71344055327027
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 4, 720, 1280), (), ())","('float', 'double', 'Scalar')","((353894400, 921600, 88473600, 1280, 1), (), ())","('', '', '1')",551857,23,264.104,11.482782608695652,1.1936266721262,0.3538944,2700.0000076293945,0.12499999964678729,vector_fp32,1.8418696586853869,0.0021654348916106646,0.2302337066851016,0.00027067936068647896,1537.1114555027175,1.8075305006754894,35353.5634765625,11.84,8.953,13.088,1.8422501043684372,1.8375443653864318,1.8462107745034546,0.2302812623953485,0.22969304502425994,0.23077634616082673,1536.7919921875,1533.4951171875,1540.7275390625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(35353.562), 'mean_duration_us': np.float64(1537.1113913043478), 'median_duration_us': np.float64(1536.792), 'std_dev_duration_us': np.float64(1.7678206366604812), 'min_duration_us': np.float64(1533.495), 'max_duration_us': np.float64(1540.728)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(1537.11)}]","{'shape_in1': (1, 96, 4, 720, 1280), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'double', None), 'stride_input1': (353894400, 921600, 88473600, 1280, 1), 'stride_input2': (), 'stride_output': None}",True,0.008654131787660151,99.72209468505794
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 4, 720, 1280), ())","('float', 'double')","((353894400, 921600, 88473600, 1280, 1), ())","('', '')",551855,23,359.734,15.640608695652173,1.5151179893787583,0.3538944,2700.0000076293945,0.12499999964678729,vector_fp32,1.8442263893425335,0.0020877287014287008,0.23052829801641248,0.0002609660869411812,1535.1470363451087,1.7366177497938349,35308.3818359375,15.751,10.227,17.945,1.8438236536507557,1.8409480723703762,1.8492986329403316,0.23047795605508253,0.23011850839605077,0.23116232846434567,1535.48046875,1530.9345703125,1537.87890625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(35308.381), 'mean_duration_us': np.float64(1535.1470000000002), 'median_duration_us': np.float64(1535.48), 'std_dev_duration_us': np.float64(1.6983662226054108), 'min_duration_us': np.float64(1530.935), 'max_duration_us': np.float64(1537.879)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(1535.15)}]","{'shape_in1': (1, 96, 4, 720, 1280), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'double', None), 'stride_input1': (353894400, 921600, 88473600, 1280, 1), 'stride_input2': (), 'stride_output': None}",True,0.008643071859497305,99.73073775691743
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 2, 180, 320), (1, 384, 2, 180, 320), ())","('float', 'float', 'Scalar')","((44236800, 115200, 57600, 320, 1), (44236800, 115200, 57600, 320, 1), ())","('', '', 'False')",551212,138,223318.714,1618.2515507246378,568.7084950393679,0.0442368,337.5,0.125,vector_fp32,1.6359087275419144,0.010477653538847269,0.2044885909427393,0.0013097066923559086,216.3377490942029,1.3855751197551682,29854.609375,1679.0995,9.132,2353.252,1.6355900213473187,1.6062437529918623,1.660767927407713,0.20444875266841483,0.20078046912398279,0.20759599092596412,216.37109375,213.0908203125,220.32421875,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(29854.61), 'mean_duration_us': np.float64(216.3377536231884), 'median_duration_us': np.float64(216.37099999999998), 'std_dev_duration_us': np.float64(1.3805374232448848), 'min_duration_us': np.float64(213.091), 'max_duration_us': np.float64(220.324)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(216.34)}]","{'op_shape': (1, 384, 2, 180, 320), 'dtype_in_out': ('float', 'float'), 'stride_input': (44236800, 115200, 57600, 320, 1), 'stride_output': (44236800, 115200, 57600, 320, 1)}",True,0.007308053236886483,99.73804581015432
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"(((1, 192, 2, 360, 640), (1, 192, 4, 360, 640)), ())","('TensorList', 'Scalar')","(((176947200, 230400, 44236800, 640, 1), (176947200, 230400, 44236800, 640, 1)), ())","('', '2')",553412,22,676.849,30.765863636363637,1.179616535572332,,,,,,,,,1328.4435369318182,8.409694321266617,29225.7578125,30.3545,29.762,35.405,,,,,,,1327.39599609375,1311.3154296875,1342.5810546875,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 22, 'total_duration_us': np.float64(9799.925000000001), 'mean_duration_us': np.float64(445.4511363636364), 'median_duration_us': np.float64(444.823), 'std_dev_duration_us': np.float64(2.9317383967297475), 'min_duration_us': np.float64(440.551), 'max_duration_us': np.float64(452.615)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 22, 'total_duration_us': np.float64(19425.832), 'mean_duration_us': np.float64(882.9923636363636), 'median_duration_us': np.float64(882.5895), 'std_dev_duration_us': np.float64(5.5108000454104555), 'min_duration_us': np.float64(870.765), 'max_duration_us': np.float64(892.526)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(445.45)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(882.99)}]",,False,0.007154117854945173,99.74519992800926
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((41943040,), (41943040,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",7434,144,232321.607,1613.3444930555554,3825.8142432827244,0.04194304,320.0,0.125,vector_fp32,1.7004261132346423,0.004567312762401249,0.2125532641543303,0.0005709140953001545,197.33096652560764,0.531007836760149,28415.6591796875,9.6415,6.905,12076.727,1.7019376463944997,1.689875833903023,1.7069260376758604,0.2127422057993125,0.21123447923787791,0.21336575470948257,197.154296875,196.578125,198.5615234375,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 144, 'total_duration_us': np.float64(28415.659000000003), 'mean_duration_us': np.float64(197.3309652777778), 'median_duration_us': np.float64(197.154), 'std_dev_duration_us': np.float64(0.5291501888929819), 'min_duration_us': np.float64(196.578), 'max_duration_us': np.float64(198.562)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(197.33)}]","{'op_shape': (41943040,), 'dtype_in_out': ('float', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,0.006955815346231718,99.75215574335549
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 4, 360, 640), (1, 192, 4, 360, 640), ())","('float', 'float', 'Scalar')","((176947200, 921600, 230400, 640, 1), (176947200, 230400, 44236800, 640, 1), ())","('', '', '1')",551616,23,997.619,43.37473913043478,89.22889625218615,0.1769472,2025.0,0.08333333333333333,vector_fp32,1.731305182794069,0.011444452417702863,0.14427543189950578,0.0009537043681419032,1226.5050101902175,8.046590630966767,28209.615234375,26.226,10.447,452.168,1.728738047026684,1.716308072459295,1.7654907379274114,0.14406150391889033,0.14302567270494126,0.14712422816061763,1228.275390625,1202.7060546875,1237.1708984375,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(28209.616), 'mean_duration_us': np.float64(1226.5050434782609), 'median_duration_us': np.float64(1228.275), 'std_dev_duration_us': np.float64(7.869713427621906), 'min_duration_us': np.float64(1202.706), 'max_duration_us': np.float64(1237.171)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1226.51)}]","{'shape_in1': (1, 192, 4, 360, 640), 'shape_in2': (1, 192, 4, 360, 640), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (176947200, 921600, 230400, 640, 1), 'stride_input2': (176947200, 230400, 44236800, 640, 1), 'stride_output': None}",True,0.006905378239432967,99.75906112159493
triton_poi_fused_cat_2,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((21600, 64), (21600, 64), (21600, 128), ())","('float', 'float', 'float', 'Scalar')","((64, 1), (64, 1), (128, 1), ())","('', '', '', '2764800')",50380,2160,35533.714,16.45079351851852,2.1708319801014255,,,,,,,,,12.74079002097801,0.793765628306273,27520.1064453125,15.718499999999999,13.602,38.32,,,,,,,12.416015625,11.8076171875,15.2958984375,"[{'name': 'triton_poi_fused_cat_2', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(27520.091), 'mean_duration_us': np.float64(12.74078287037037), 'median_duration_us': np.float64(12.416), 'std_dev_duration_us': np.float64(0.793587141696383), 'min_duration_us': np.float64(11.808), 'max_duration_us': np.float64(15.296)}]","[{'name': 'triton_poi_fused_cat_2', 'stream': 7, 'mean_duration_us': np.float64(12.74)}]",,False,0.006736594689982492,99.76579771628491
