name,param: convNd,param: input_shape,param: filter_shape,param: dtype_input_weight,param: input_stride,param: weight_stride,param: bias,param: stride,param: padding,param: dilation,param: transposed_conv,param: output_padding,param: groups,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::convolution,conv3d,"(1, 96, 6, 722, 1282)","(96, 96, 3, 3, 3)","('float', 'float')","(533147904, 5553624, 925604, 1282, 1)","(2592, 27, 9, 3, 1)",False,"(1, 1, 1)","(0, 0, 0)","(1, 1, 1)",False,"(0, 0, 0)",1,1834.5885696,3384.7470703125,516.9071613491245,0.14405264147351965,0.14502846697254695,0.002533111407453869,0.1331546172448268,0.14626108723405412,74.4618419889202,74.9662531775945,1.3093834270080649,68.82857522055261,75.60340341799159,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),matrix_fp32,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(361923.686), 'mean_duration_us': np.float64(2622.635405797101), 'median_duration_us': np.float64(2618.4219999999996), 'std_dev_duration_us': np.float64(13.317079192230567), 'min_duration_us': np.float64(2602.31), 'max_duration_us': np.float64(2669.766)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(612.816), 'mean_duration_us': np.float64(4.440695652173913), 'median_duration_us': np.float64(4.4005), 'std_dev_duration_us': np.float64(0.2044053095220536), 'min_duration_us': np.float64(4.192), 'max_duration_us': np.float64(5.44)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(186.08999999999997), 'mean_duration_us': np.float64(1.3484782608695651), 'median_duration_us': np.float64(1.632), 'std_dev_duration_us': np.float64(0.49305259174155286), 'min_duration_us': np.float64(0.768), 'max_duration_us': np.float64(2.145)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x32x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(2581032.226), 'mean_duration_us': np.float64(18703.132072463766), 'median_duration_us': np.float64(18535.0805), 'std_dev_duration_us': np.float64(427.1511014753994), 'min_duration_us': np.float64(18348.299), 'max_duration_us': np.float64(20639.624)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(224915.16499999998), 'mean_duration_us': np.float64(1629.820036231884), 'median_duration_us': np.float64(1629.3829999999998), 'std_dev_duration_us': np.float64(2.777451332514096), 'min_duration_us': np.float64(1625.335), 'max_duration_us': np.float64(1638.104)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(232454.15), 'mean_duration_us': np.float64(1684.4503623188405), 'median_duration_us': np.float64(1682.04), 'std_dev_duration_us': np.float64(8.643106071568099), 'min_duration_us': np.float64(1673.177), 'max_duration_us': np.float64(1712.92)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(2622.64)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(4.44)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.35)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(18703.13)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1629.82)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1684.45)}]","[[1, 96, 6, 722, 1282], [96, 96, 3, 3, 3], [96], [], [], [], [], [], []]","['float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar']","[[533147904, 5553624, 925604, 1282, 1], [2592, 27, 9, 3, 1], [1], [], [], [], [], [], []]","['', '', '', '[1, 1, 1]', '[0, 0, 0]', '[1, 1, 1]', 'False', '[0, 0, 0]', '1']",24645.826999830162,24472.1923828125,450.2347981241143,24265.9521484375,26654.4609375,3401124.1259765625,138,882386
aten::convolution,conv3d,"(1, 192, 6, 362, 642)","(192, 192, 3, 3, 3)","('float', 'float')","(267729408, 1394424, 232404, 642, 1)","(5184, 27, 9, 3, 1)",False,"(1, 1, 1)","(0, 0, 0)","(1, 1, 1)",False,"(0, 0, 0)",1,1834.5885696,1700.103515625,1029.1138062594994,0.1344923621422283,0.13428969395278587,0.005104694409551075,0.12444642483648903,0.14891338076249705,138.4079467170195,138.19937808517471,5.253311493604692,128.0695339388659,153.24881607946344,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),matrix_fp32,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(185615.79200000002), 'mean_duration_us': np.float64(1345.041971014493), 'median_duration_us': np.float64(1343.203), 'std_dev_duration_us': np.float64(25.095734627171616), 'min_duration_us': np.float64(1315.507), 'max_duration_us': np.float64(1614.455)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(1095.2489999999998), 'mean_duration_us': np.float64(7.9365869565217375), 'median_duration_us': np.float64(7.9205000000000005), 'std_dev_duration_us': np.float64(0.26593111585632917), 'min_duration_us': np.float64(7.361), 'max_duration_us': np.float64(9.056)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params> >(xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params>, bool)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(780.9760000000001), 'mean_duration_us': np.float64(5.659246376811595), 'median_duration_us': np.float64(5.648), 'std_dev_duration_us': np.float64(0.41383587049005766), 'min_duration_us': np.float64(4.512), 'max_duration_us': np.float64(6.528)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_on_kernel__5x_cudnn', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(1414752.553), 'mean_duration_us': np.float64(10251.830094202898), 'median_duration_us': np.float64(10261.203000000001), 'std_dev_duration_us': np.float64(481.98733138494214), 'min_duration_us': np.float64(8986.24), 'max_duration_us': np.float64(11265.506)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(110414.475), 'mean_duration_us': np.float64(800.1048913043479), 'median_duration_us': np.float64(798.7315), 'std_dev_duration_us': np.float64(15.886000493865145), 'min_duration_us': np.float64(794.763), 'max_duration_us': np.float64(984.91)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(119110.862), 'mean_duration_us': np.float64(863.122188405797), 'median_duration_us': np.float64(862.1565), 'std_dev_duration_us': np.float64(18.156383019239126), 'min_duration_us': np.float64(839.212), 'max_duration_us': np.float64(1047.759)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1345.04)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(7.94)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspac...', 'stream': 7, 'mean_duration_us': np.float64(5.66)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(10251.83)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(800.1)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(863.12)}]","[[1, 192, 6, 362, 642], [192, 192, 3, 3, 3], [192], [], [], [], [], [], []]","['float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar']","[[267729408, 1394424, 232404, 642, 1], [5184, 27, 9, 3, 1], [1], [], [], [], [], [], []]","['', '', '', '[1, 1, 1]', '[0, 0, 0]', '[1, 1, 1]', 'False', '[0, 0, 0]', '1']",13273.693097543026,13274.9423828125,498.3730969761191,11971.306640625,14324.94140625,1831769.6474609375,138,882051
aten::convolution,conv3d,"(1, 384, 4, 182, 322)","(384, 384, 3, 3, 3)","('float', 'float')","(90015744, 234416, 58604, 322, 1)","(10368, 27, 9, 3, 1)",False,"(1, 1, 1)","(0, 0, 0)","(1, 1, 1)",False,"(0, 0, 0)",1,917.2942848,527.3203125,1658.9537312769457,0.08571796108366067,0.08589164357855887,0.0030772856159001945,0.07939761007203344,0.09314566768168399,142.20213137719088,142.49026260015975,5.105074454702505,131.7169614834719,154.52435295281205,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),matrix_fp32,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(51321.78799999999), 'mean_duration_us': np.float64(446.2764173913043), 'median_duration_us': np.float64(446.886), 'std_dev_duration_us': np.float64(3.396767048578137), 'min_duration_us': np.float64(438.567), 'max_duration_us': np.float64(453.318)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(2406.5619999999994), 'mean_duration_us': np.float64(20.926626086956517), 'median_duration_us': np.float64(20.641), 'std_dev_duration_us': np.float64(0.898013929018239), 'min_duration_us': np.float64(19.648), 'max_duration_us': np.float64(23.681)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(162.75000000000003), 'mean_duration_us': np.float64(1.415217391304348), 'median_duration_us': np.float64(1.632), 'std_dev_duration_us': np.float64(0.4404808002055441), 'min_duration_us': np.float64(0.736), 'max_duration_us': np.float64(2.08)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(642017.0129999999), 'mean_duration_us': np.float64(5582.756634782608), 'median_duration_us': np.float64(5558.64), 'std_dev_duration_us': np.float64(226.45333885907522), 'min_duration_us': np.float64(5066.152), 'max_duration_us': np.float64(6078.711)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(21964.217), 'mean_duration_us': np.float64(190.99319130434782), 'median_duration_us': np.float64(191.011), 'std_dev_duration_us': np.float64(0.7665060525658215), 'min_duration_us': np.float64(188.995), 'max_duration_us': np.float64(193.443)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(24902.539999999997), 'mean_duration_us': np.float64(216.5438260869565), 'median_duration_us': np.float64(216.708), 'std_dev_duration_us': np.float64(2.2874919900486788), 'min_duration_us': np.float64(212.003), 'max_duration_us': np.float64(220.835)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(446.28)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(20.93)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.42)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(5582.76)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(190.99)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(216.54)}]","[[1, 384, 4, 182, 322], [384, 384, 3, 3, 3], [384], [], [], [], [], [], []]","['float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar']","[[90015744, 234416, 58604, 322, 1], [10368, 27, 9, 3, 1], [1], [], [], [], [], [], []]","['', '', '', '[1, 1, 1]', '[0, 0, 0]', '[1, 1, 1]', 'False', '[0, 0, 0]', '1']",6458.912015964674,6437.5927734375,232.7019719065683,5936.244140625,6964.1318359375,742774.8818359375,115,881735
aten::convolution,conv2d,"(4, 192, 720, 1280)","(96, 192, 3, 3)","('float', 'float')","(176947200, 921600, 1280, 1)","(1728, 9, 3, 1)",False,"(1, 1)","(1, 1)","(1, 1)",False,"(0, 0)",1,1223.0590464,4050.6328125,287.95500703015153,0.2670355773879378,0.26570290308373756,0.007477674133673436,0.2571145849953559,0.28360395888612516,76.8942315640442,76.51048132540933,2.1532337077311143,74.0374321298922,81.66517997483298,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),matrix_fp32,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(80803.59099999999), 'mean_duration_us': np.float64(3513.1996086956515), 'median_duration_us': np.float64(3509.202), 'std_dev_duration_us': np.float64(25.809413752314963), 'min_duration_us': np.float64(3459.698), 'max_duration_us': np.float64(3555.475)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(105.6), 'mean_duration_us': np.float64(4.591304347826087), 'median_duration_us': np.float64(4.543), 'std_dev_duration_us': np.float64(0.25213306265828), 'min_duration_us': np.float64(4.224), 'max_duration_us': np.float64(5.504)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(28.672000000000008), 'mean_duration_us': np.float64(1.2466086956521742), 'median_duration_us': np.float64(0.96), 'std_dev_duration_us': np.float64(0.42939428917553096), 'min_duration_us': np.float64(0.768), 'max_duration_us': np.float64(2.112)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x192x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(206738.614), 'mean_duration_us': np.float64(8988.635391304348), 'median_duration_us': np.float64(9065.475), 'std_dev_duration_us': np.float64(376.91280589244565), 'min_duration_us': np.float64(8161.911), 'max_duration_us': np.float64(9507.624)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(37699.323000000004), 'mean_duration_us': np.float64(1639.101), 'median_duration_us': np.float64(1639.544), 'std_dev_duration_us': np.float64(3.1891591231927547), 'min_duration_us': np.float64(1631.735), 'max_duration_us': np.float64(1644.088)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(40726.95300000001), 'mean_duration_us': np.float64(1770.737086956522), 'median_duration_us': np.float64(1770.586), 'std_dev_duration_us': np.float64(26.033441217876142), 'min_duration_us': np.float64(1715.033), 'max_duration_us': np.float64(1812.89)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(3513.2)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(4.59)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.25)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(8988.64)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1639.1)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1770.74)}]","[[4, 192, 720, 1280], [96, 192, 3, 3], [96], [], [], [], [], [], []]","['float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar']","[[176947200, 921600, 1280, 1], [1728, 9, 3, 1], [1], [], [], [], [], [], []]","['', '', '', '[1, 1]', '[1, 1]', '[1, 1]', 'False', '[0, 0]', '1']",15917.510912024456,15985.509765625,439.96741877829123,14976.505859375,16519.46875,366102.7509765625,23,882333
aten::convolution,conv3d,"(1, 384, 3, 92, 162)","(384, 384, 3, 3, 3)","('float', 'float')","(17169408, 44712, 14904, 162, 1)","(10368, 27, 9, 3, 1)",False,"(1, 1, 1)","(0, 0, 0)","(1, 1, 1)",False,"(0, 0, 0)",1,114.6617856,101.77734375,1074.4041450777202,0.11688664807460045,0.11773607134693811,0.00403148480669593,0.10570827675798233,0.1238119194697785,125.58349919559143,126.4961230803165,4.331443987131962,113.57341071779905,133.0240394883589,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),matrix_fp32,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 240, 'total_duration_us': np.float64(19598.003), 'mean_duration_us': np.float64(81.65834583333334), 'median_duration_us': np.float64(81.5855), 'std_dev_duration_us': np.float64(0.433421361071001), 'min_duration_us': np.float64(80.417), 'max_duration_us': np.float64(82.977)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 240, 'total_duration_us': np.float64(4878.132), 'mean_duration_us': np.float64(20.32555), 'median_duration_us': np.float64(20.32), 'std_dev_duration_us': np.float64(0.4257064197699319), 'min_duration_us': np.float64(19.393), 'max_duration_us': np.float64(21.504)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 240, 'total_duration_us': np.float64(349.30600000000004), 'mean_duration_us': np.float64(1.4554416666666667), 'median_duration_us': np.float64(1.664), 'std_dev_duration_us': np.float64(0.49156247985095675), 'min_duration_us': np.float64(0.767), 'max_duration_us': np.float64(2.176)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 240, 'total_duration_us': np.float64(184941.82799999998), 'mean_duration_us': np.float64(770.5909499999999), 'median_duration_us': np.float64(763.595), 'std_dev_duration_us': np.float64(29.92170397480453), 'min_duration_us': np.float64(721.418), 'max_duration_us': np.float64(862.125)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 240, 'total_duration_us': np.float64(4325.369), 'mean_duration_us': np.float64(18.022370833333333), 'median_duration_us': np.float64(17.9045), 'std_dev_duration_us': np.float64(0.511388640516491), 'min_duration_us': np.float64(17.12), 'max_duration_us': np.float64(19.776)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 240, 'total_duration_us': np.float64(5302.836), 'mean_duration_us': np.float64(22.09515), 'median_duration_us': np.float64(21.904000000000003), 'std_dev_duration_us': np.float64(1.8561496062638199), 'min_duration_us': np.float64(18.688), 'max_duration_us': np.float64(27.104)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(81.66)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(20.33)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.46)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(770.59)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(18.02)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(22.1)}]","[[1, 384, 3, 92, 162], [384, 384, 3, 3, 3], [384], [], [], [], [], [], []]","['float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar']","[[17169408, 44712, 14904, 162, 1], [10368, 27, 9, 3, 1], [1], [], [], [], [], [], []]","['', '', '', '[1, 1, 1]', '[0, 0, 0]', '[1, 1, 1]', 'False', '[0, 0, 0]', '1']",914.1478068033854,906.4453125,32.50809630386295,861.962890625,1009.5830078125,219395.4736328125,240,879431
