name,param: op_shape,param: dtype_in_out,param: stride_input,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::copy_,"(384, 1, 1)","('float', 'float')","(1, 1, 1)","(1, 1, 1)",3.84e-07,0.0029296875,0.125,0.0026493808232710705,0.002664367594909573,0.0010431476217168754,0.0017142931880108991,0.0035544949152542375,0.0003311726029088838,0.0003330459493636966,0.00013039345271460942,0.0002142866485013624,0.0004443118644067797,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 4, 'total_duration_us': np.float64(5.249), 'mean_duration_us': np.float64(1.31225), 'median_duration_us': np.float64(1.2965), 'std_dev_duration_us': np.float64(0.4483215224590495), 'min_duration_us': np.float64(0.864), 'max_duration_us': np.float64(1.792)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.31)}]","[[384, 1, 1], [384, 1, 1], []]","['float', 'float', 'Scalar']","[[1, 1, 1], [1, 1, 1], []]","['', '', 'False']",1.312255859375,1.29638671875,0.5174094255091934,0.8642578125,1.7919921875,5.2490234375,4,878559
aten::copy_,"(1, 512)","('long int', 'long int')","(512, 1)","(512, 1)",5.12e-07,0.0078125,0.0625,0.007583812846159036,0.008126635190620238,0.001184199398600143,0.005817342579750347,0.00826463842364532,0.00047398830288493973,0.0005079146994137649,7.401246241250894e-05,0.0003635839112343967,0.0005165399014778325,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 4, 'total_duration_us': np.float64(4.415), 'mean_duration_us': np.float64(1.10375), 'median_duration_us': np.float64(1.008), 'std_dev_duration_us': np.float64(0.1761595512596464), 'min_duration_us': np.float64(0.991), 'max_duration_us': np.float64(1.408)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.1)}]","[[1, 512], [1, 512], []]","['long int', 'long int', 'Scalar']","[[512, 1], [512, 1], []]","['', '', 'False']",1.10400390625,1.00830078125,0.20338540624666535,0.9912109375,1.408203125,4.416015625,4,13
aten::copy_,"(1, 16, 2, 90, 160)","('float', 'float')","(715392, 44712, 14904, 162, 1)","(460800, 28800, 14400, 160, 1)",0.0004608,3.515625,0.125,0.9761762606671838,0.9761762606671838,,0.9761762606671838,0.9761762606671838,0.12202203258339797,0.12202203258339797,,0.12202203258339797,0.12202203258339797,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(3.776), 'mean_duration_us': np.float64(3.776), 'median_duration_us': np.float64(3.776), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(3.776), 'max_duration_us': np.float64(3.776)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(3.78)}]","[[1, 16, 2, 90, 160], [1, 16, 2, 90, 160], []]","['float', 'float', 'Scalar']","[[715392, 44712, 14904, 162, 1], [460800, 28800, 14400, 160, 1], []]","['', '', 'False']",3.7763671875,3.7763671875,,3.7763671875,3.7763671875,3.7763671875,1,880834
aten::copy_,"(1, 16, 1, 90, 160)","('float', 'float')","(715392, 44712, 14904, 162, 1)","(5529600, 345600, 14400, 160, 1)",0.0002304,1.7578125,0.125,0.6063079987150659,0.6063079987150659,,0.6063079987150659,0.6063079987150659,0.07578849983938324,0.07578849983938324,,0.07578849983938324,0.07578849983938324,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(3.04), 'mean_duration_us': np.float64(3.04), 'median_duration_us': np.float64(3.04), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(3.04), 'max_duration_us': np.float64(3.04)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(3.04)}]","[[1, 16, 1, 90, 160], [1, 16, 1, 90, 160], []]","['float', 'float', 'Scalar']","[[715392, 44712, 14904, 162, 1], [5529600, 345600, 14400, 160, 1], []]","['', '', 'False']",3.0400390625,3.0400390625,,3.0400390625,3.0400390625,3.0400390625,1,879387
aten::copy_,"(32, 32, 1, 1, 1)","('float', 'float')","(32, 1, 1, 1, 1)","(32, 1, 1, 1, 1)",1.024e-06,0.0078125,0.125,0.006130718758466072,0.006130718758466072,0.002638989945245955,0.004264671072699542,0.007996766444232603,0.000766339844808259,0.000766339844808259,0.00032987374315574436,0.0005330838840874427,0.0009995958055290753,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(2.9450000000000003), 'mean_duration_us': np.float64(1.4725000000000001), 'median_duration_us': np.float64(1.4725000000000001), 'std_dev_duration_us': np.float64(0.4485), 'min_duration_us': np.float64(1.024), 'max_duration_us': np.float64(1.921)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.47)}]","[[32, 32, 1, 1, 1], [32, 32, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[32, 1, 1, 1, 1], [32, 1, 1, 1, 1], []]","['', '', 'False']",1.47265625,1.47265625,0.6339101807902838,1.0244140625,1.9208984375,2.9453125,2,878679
aten::copy_,"(27,)","('long int', 'long int')","(1,)","(1,)",2.7e-08,0.0004119873046875,0.0625,0.0003593480287189823,0.0003593480287189823,0.00017328970317124917,0.000236813704496788,0.0004818823529411765,2.2459251794936392e-05,2.2459251794936392e-05,1.0830606448203073e-05,1.480085653104925e-05,3.011764705882353e-05,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(2.72), 'mean_duration_us': np.float64(1.36), 'median_duration_us': np.float64(1.36), 'std_dev_duration_us': np.float64(0.464), 'min_duration_us': np.float64(0.896), 'max_duration_us': np.float64(1.824)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.36)}]","[[27], [27], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'False']",1.3603515625,1.3603515625,0.6560072677023634,0.896484375,1.82421875,2.720703125,2,21729
aten::copy_,"(16, 16, 1, 1, 1)","('float', 'float')","(16, 1, 1, 1, 1)","(16, 1, 1, 1, 1)",2.56e-07,0.001953125,0.125,0.001832194681575734,0.001832194681575734,0.0010301562514039096,0.0011037642105263157,0.0025606251526251525,0.00022902433519696676,0.00022902433519696676,0.0001287695314254887,0.00013797052631578946,0.00032007814407814406,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(2.6550000000000002), 'mean_duration_us': np.float64(1.3275000000000001), 'median_duration_us': np.float64(1.3275000000000001), 'std_dev_duration_us': np.float64(0.5275), 'min_duration_us': np.float64(0.8), 'max_duration_us': np.float64(1.855)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.33)}]","[[16, 16, 1, 1, 1], [16, 16, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[16, 1, 1, 1, 1], [16, 1, 1, 1, 1], []]","['', '', 'False']",1.32763671875,1.32763671875,0.7464672172486894,0.7998046875,1.85546875,2.6552734375,2,878691
aten::copy_,"(16,)","('float', 'float')","(1,)","(1,)",1.6e-08,0.0001220703125,0.125,0.00011847962991624963,0.00011847962991624963,5.8773926694755134e-05,7.692018779342723e-05,0.00016003907203907203,1.4809953739531204e-05,1.4809953739531204e-05,7.346740836844392e-06,9.615023474178403e-06,2.0004884004884004e-05,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(2.464), 'mean_duration_us': np.float64(1.232), 'median_duration_us': np.float64(1.232), 'std_dev_duration_us': np.float64(0.43199999999999994), 'min_duration_us': np.float64(0.8), 'max_duration_us': np.float64(1.664)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.23)}]","[[16], [16], []]","['float', 'float', 'Scalar']","[[1], [1], []]","['', '', 'False']",1.23193359375,1.23193359375,0.6111225599122018,0.7998046875,1.6640625,2.4638671875,2,878697
aten::copy_,"(3,)","('float', 'float')","(1,)","(1,)",3e-09,2.288818359375e-05,0.125,2.2707853762079925e-05,2.2707853762079925e-05,1.2104708989038898e-05,1.414853195164076e-05,3.1267175572519086e-05,2.8384817202599906e-06,2.8384817202599906e-06,1.5130886236298623e-06,1.768566493955095e-06,3.908396946564886e-06,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(2.464), 'mean_duration_us': np.float64(1.232), 'median_duration_us': np.float64(1.232), 'std_dev_duration_us': np.float64(0.46399999999999997), 'min_duration_us': np.float64(0.768), 'max_duration_us': np.float64(1.696)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(1.23)}]","[[3], [3], []]","['float', 'float', 'Scalar']","[[1], [1], []]","['', '', 'False']",1.23193359375,1.23193359375,0.6566978016683659,0.767578125,1.6962890625,2.4638671875,2,879333
aten::copy_,"(1, 16, 1, 1, 1)","('float', 'float')","(16, 1, 1, 1, 1)","(16, 1, 1, 1, 1)",1.6e-08,0.0001220703125,0.125,0.00015743111226118082,0.00015743111226118082,1.3190592576795392e-05,0.00014810395480225987,0.00016675826972010178,1.9678889032647603e-05,1.9678889032647603e-05,1.648824072099424e-06,1.8512994350282483e-05,2.0844783715012723e-05,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(1.6320000000000001), 'mean_duration_us': np.float64(0.8160000000000001), 'median_duration_us': np.float64(0.8160000000000001), 'std_dev_duration_us': np.float64(0.04799999999999999), 'min_duration_us': np.float64(0.768), 'max_duration_us': np.float64(0.864)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(0.82)}]","[[1, 16, 1, 1, 1], [1, 16, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[16, 1, 1, 1, 1], [16, 1, 1, 1, 1], []]","['', '', 'False']",0.81591796875,0.81591796875,0.06836286263424629,0.767578125,0.8642578125,1.6318359375,2,879340
